index,id_of_item,Domain_Code,Domain,Area_Code,Area,Element_Code,Element,Item_Code,Crop_Name,Year_Code,Year,Unit,Production_Value,Flag,Flag_Description,Annual_Temp,Temp_Jan_Feb,Temp_Mar_May,Temp_Jun_Sep,Temp_Oct_Dec,Rain_Jan,Rain_Feb,Rain_Mar,Rain_Apr,Rain_May,Rain_Jun,Rain_Jul,Rain_Aug,Rain_Sep,Rain_Oct,Rain_Nov,Rain_Dec,Annual_Rainfall,Rain_Jan_Feb,Rain_Mar_May,Rain_Jun_Sep,Rain_Oct_Dec
2152,5467,QCL,Crops and livestock products,100,India,5419,Yield,403,"Onions, dry",1975,1975,hg/ha,108247,Fc,Calculated data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2153,5525,QCL,Crops and livestock products,100,India,5510,Production,403,"Onions, dry",1975,1975,tonnes,2100000,F,FAO estimate,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2154,5583,QCL,Crops and livestock products,100,India,5312,Area harvested,600,Papayas,1975,1975,ha,10864,,Official data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2155,5641,QCL,Crops and livestock products,100,India,5419,Yield,600,Papayas,1975,1975,hg/ha,207014,Fc,Calculated data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2156,5699,QCL,Crops and livestock products,100,India,5510,Production,600,Papayas,1975,1975,tonnes,224900,,Official data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2157,5757,QCL,Crops and livestock products,100,India,5312,Area harvested,490,Oranges,1975,1975,ha,98000,F,FAO estimate,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2158,5815,QCL,Crops and livestock products,100,India,5419,Yield,490,Oranges,1975,1975,hg/ha,117347,Fc,Calculated data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2159,5873,QCL,Crops and livestock products,100,India,5510,Production,490,Oranges,1975,1975,tonnes,1150000,F,FAO estimate,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2160,5931,QCL,Crops and livestock products,100,India,5312,Area harvested,534,Peaches and nectarines,1975,1975,ha,11000,F,FAO estimate,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2161,5989,QCL,Crops and livestock products,100,India,5419,Yield,534,Peaches and nectarines,1975,1975,hg/ha,43636,Fc,Calculated data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2162,6047,QCL,Crops and livestock products,100,India,5510,Production,534,Peaches and nectarines,1975,1975,tonnes,48000,F,FAO estimate,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2163,6105,QCL,Crops and livestock products,100,India,5312,Area harvested,417,"Peas, green",1975,1975,ha,93000,F,FAO estimate,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2164,6163,QCL,Crops and livestock products,100,India,5419,Yield,417,"Peas, green",1975,1975,hg/ha,103226,Fc,Calculated data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2165,6221,QCL,Crops and livestock products,100,India,5510,Production,417,"Peas, green",1975,1975,tonnes,960000,F,FAO estimate,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2166,6279,QCL,Crops and livestock products,100,India,5312,Area harvested,521,Pears,1975,1975,ha,9300,F,FAO estimate,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2167,6337,QCL,Crops and livestock products,100,India,5419,Yield,521,Pears,1975,1975,hg/ha,60215,Fc,Calculated data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2168,6395,QCL,Crops and livestock products,100,India,5510,Production,521,Pears,1975,1975,tonnes,56000,F,FAO estimate,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2169,6453,QCL,Crops and livestock products,100,India,5312,Area harvested,687,Pepper (piper spp.),1975,1975,ha,111930,,Official data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2170,6511,QCL,Crops and livestock products,100,India,5419,Yield,687,Pepper (piper spp.),1975,1975,hg/ha,2284,Fc,Calculated data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2171,6569,QCL,Crops and livestock products,100,India,5510,Production,687,Pepper (piper spp.),1975,1975,tonnes,25570,,Official data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2172,6627,QCL,Crops and livestock products,100,India,5312,Area harvested,574,Pineapples,1975,1975,ha,38600,F,FAO estimate,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2173,6685,QCL,Crops and livestock products,100,India,5419,Yield,574,Pineapples,1975,1975,hg/ha,108808,Fc,Calculated data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2174,6743,QCL,Crops and livestock products,100,India,5510,Production,574,Pineapples,1975,1975,tonnes,420000,F,FAO estimate,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2175,6801,QCL,Crops and livestock products,100,India,5312,Area harvested,116,Potatoes,1975,1975,ha,587400,,Official data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2176,6859,QCL,Crops and livestock products,100,India,5419,Yield,116,Potatoes,1975,1975,hg/ha,105982,Fc,Calculated data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2177,6917,QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1975,1975,tonnes,6225400,,Official data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2178,6975,QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1975,1975,ha,215000,F,FAO estimate,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2179,7033,QCL,Crops and livestock products,100,India,5419,Yield,394,"Pumpkins, squash and gourds",1975,1975,hg/ha,74419,Fc,Calculated data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2180,7091,QCL,Crops and livestock products,100,India,5510,Production,394,"Pumpkins, squash and gourds",1975,1975,tonnes,1600000,F,FAO estimate,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2181,7149,QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1975,1975,ha,39475400,,Official data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2182,7207,QCL,Crops and livestock products,100,India,5419,Yield,27,"Rice, paddy",1975,1975,hg/ha,18582,Fc,Calculated data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2183,7265,QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1975,1975,tonnes,73352000,,Official data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2184,7323,QCL,Crops and livestock products,100,India,5312,Area harvested,280,Safflower seed,1975,1975,ha,647800,,Official data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2185,7381,QCL,Crops and livestock products,100,India,5419,Yield,280,Safflower seed,1975,1975,hg/ha,3271,Fc,Calculated data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2186,7439,QCL,Crops and livestock products,100,India,5510,Production,280,Safflower seed,1975,1975,tonnes,211900,,Official data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2187,7497,QCL,Crops and livestock products,100,India,5312,Area harvested,156,Sugar cane,1975,1975,ha,2894200,,Official data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2188,7555,QCL,Crops and livestock products,100,India,5419,Yield,156,Sugar cane,1975,1975,hg/ha,498545,Fc,Calculated data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2189,7613,QCL,Crops and livestock products,100,India,5510,Production,156,Sugar cane,1975,1975,tonnes,144289000,,Official data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2190,7671,QCL,Crops and livestock products,100,India,5312,Area harvested,236,Soybeans,1975,1975,ha,93000,,Official data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2191,7729,QCL,Crops and livestock products,100,India,5419,Yield,236,Soybeans,1975,1975,hg/ha,9785,Fc,Calculated data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2192,7787,QCL,Crops and livestock products,100,India,5510,Production,236,Soybeans,1975,1975,tonnes,91000,,Official data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2193,7845,QCL,Crops and livestock products,100,India,5312,Area harvested,289,Sesame seed,1975,1975,ha,2170100,,Official data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2194,7903,QCL,Crops and livestock products,100,India,5419,Yield,289,Sesame seed,1975,1975,hg/ha,2208,Fc,Calculated data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2195,7961,QCL,Crops and livestock products,100,India,5510,Production,289,Sesame seed,1975,1975,tonnes,479200,,Official data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2196,8019,QCL,Crops and livestock products,100,India,5312,Area harvested,388,Tomatoes,1975,1975,ha,100000,F,FAO estimate,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2197,8077,QCL,Crops and livestock products,100,India,5419,Yield,388,Tomatoes,1975,1975,hg/ha,83000,Fc,Calculated data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2198,8135,QCL,Crops and livestock products,100,India,5510,Production,388,Tomatoes,1975,1975,tonnes,830000,F,FAO estimate,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2199,8193,QCL,Crops and livestock products,100,India,5312,Area harvested,567,Watermelons,1975,1975,ha,10500,F,FAO estimate,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2200,8251,QCL,Crops and livestock products,100,India,5419,Yield,567,Watermelons,1975,1975,hg/ha,114286,Fc,Calculated data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2201,8309,QCL,Crops and livestock products,100,India,5510,Production,567,Watermelons,1975,1975,tonnes,120000,F,FAO estimate,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2202,8367,QCL,Crops and livestock products,100,India,5312,Area harvested,15,Wheat,1975,1975,ha,18010300,,Official data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2203,8425,QCL,Crops and livestock products,100,India,5419,Yield,15,Wheat,1975,1975,hg/ha,13384,Fc,Calculated data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2204,8483,QCL,Crops and livestock products,100,India,5510,Production,15,Wheat,1975,1975,tonnes,24104400,,Official data,23.74,18.69,25.77,26.57,21.3,15.4,20.8,28.7,28.3,50.2,175.6,310.7,292.5,224.6,121.9,22.8,3.3,1294.8,36.1,107.3,1003.4,148
2205,16,QCL,Crops and livestock products,100,India,5312,Area harvested,515,Apples,1976,1976,ha,120500,F,FAO estimate,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2206,74,QCL,Crops and livestock products,100,India,5419,Yield,515,Apples,1976,1976,hg/ha,41494,Fc,Calculated data,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2207,132,QCL,Crops and livestock products,100,India,5510,Production,515,Apples,1976,1976,tonnes,500000,F,FAO estimate,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2208,190,QCL,Crops and livestock products,100,India,5312,Area harvested,526,Apricots,1976,1976,ha,3300,F,FAO estimate,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2209,248,QCL,Crops and livestock products,100,India,5419,Yield,526,Apricots,1976,1976,hg/ha,30303,Fc,Calculated data,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2210,306,QCL,Crops and livestock products,100,India,5510,Production,526,Apricots,1976,1976,tonnes,10000,F,FAO estimate,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2211,364,QCL,Crops and livestock products,100,India,5312,Area harvested,226,Areca nuts,1976,1976,ha,177500,,Official data,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2212,422,QCL,Crops and livestock products,100,India,5419,Yield,226,Areca nuts,1976,1976,hg/ha,9014,Fc,Calculated data,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2213,480,QCL,Crops and livestock products,100,India,5510,Production,226,Areca nuts,1976,1976,tonnes,160000,,Official data,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2214,538,QCL,Crops and livestock products,100,India,5312,Area harvested,486,Bananas,1976,1976,ha,245800,,Official data,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2215,596,QCL,Crops and livestock products,100,India,5419,Yield,486,Bananas,1976,1976,hg/ha,152897,Fc,Calculated data,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2216,654,QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,1976,1976,tonnes,3758200,,Official data,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2217,712,QCL,Crops and livestock products,100,India,5312,Area harvested,44,Barley,1976,1976,ha,2801800,,Official data,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2218,770,QCL,Crops and livestock products,100,India,5419,Yield,44,Barley,1976,1976,hg/ha,11392,Fc,Calculated data,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2219,828,QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1976,1976,tonnes,3191900,,Official data,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2220,886,QCL,Crops and livestock products,100,India,5312,Area harvested,176,"Beans, dry",1976,1976,ha,8204500,,Official data,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2221,944,QCL,Crops and livestock products,100,India,5419,Yield,176,"Beans, dry",1976,1976,hg/ha,3002,Fc,Calculated data,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2222,1002,QCL,Crops and livestock products,100,India,5510,Production,176,"Beans, dry",1976,1976,tonnes,2463300,,Official data,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2223,1060,QCL,Crops and livestock products,100,India,5312,Area harvested,414,"Beans, green",1976,1976,ha,114000,F,FAO estimate,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2224,1118,QCL,Crops and livestock products,100,India,5419,Yield,414,"Beans, green",1976,1976,hg/ha,24825,Fc,Calculated data,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2225,1176,QCL,Crops and livestock products,100,India,5510,Production,414,"Beans, green",1976,1976,tonnes,283000,F,FAO estimate,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2226,1234,QCL,Crops and livestock products,100,India,5312,Area harvested,358,Cabbages and other brassicas,1976,1976,ha,94000,F,FAO estimate,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2227,1292,QCL,Crops and livestock products,100,India,5419,Yield,358,Cabbages and other brassicas,1976,1976,hg/ha,138298,Fc,Calculated data,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2228,1350,QCL,Crops and livestock products,100,India,5510,Production,358,Cabbages and other brassicas,1976,1976,tonnes,1300000,F,FAO estimate,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2229,1408,QCL,Crops and livestock products,100,India,5312,Area harvested,426,Carrots and turnips,1976,1976,ha,14500,F,FAO estimate,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2230,1466,QCL,Crops and livestock products,100,India,5419,Yield,426,Carrots and turnips,1976,1976,hg/ha,110345,Fc,Calculated data,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2231,1524,QCL,Crops and livestock products,100,India,5510,Production,426,Carrots and turnips,1976,1976,tonnes,160000,F,FAO estimate,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2232,1582,QCL,Crops and livestock products,100,India,5312,Area harvested,217,"Cashew nuts, with shell",1976,1976,ha,374653,,Official data,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2233,1640,QCL,Crops and livestock products,100,India,5419,Yield,217,"Cashew nuts, with shell",1976,1976,hg/ha,4312,Fc,Calculated data,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2234,1698,QCL,Crops and livestock products,100,India,5510,Production,217,"Cashew nuts, with shell",1976,1976,tonnes,161536,,Official data,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2235,1756,QCL,Crops and livestock products,100,India,5312,Area harvested,393,Cauliflowers and broccoli,1976,1976,ha,120000,F,FAO estimate,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2236,1814,QCL,Crops and livestock products,100,India,5419,Yield,393,Cauliflowers and broccoli,1976,1976,hg/ha,116667,Fc,Calculated data,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2237,1872,QCL,Crops and livestock products,100,India,5510,Production,393,Cauliflowers and broccoli,1976,1976,tonnes,1400000,F,FAO estimate,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2238,1930,QCL,Crops and livestock products,100,India,5312,Area harvested,531,Cherries,1976,1976,ha,1500,F,FAO estimate,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2239,1988,QCL,Crops and livestock products,100,India,5419,Yield,531,Cherries,1976,1976,hg/ha,26667,Fc,Calculated data,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2240,2046,QCL,Crops and livestock products,100,India,5510,Production,531,Cherries,1976,1976,tonnes,4000,F,FAO estimate,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2241,2104,QCL,Crops and livestock products,100,India,5312,Area harvested,689,"Chillies and peppers, dry",1976,1976,ha,781500,,Official data,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2242,2162,QCL,Crops and livestock products,100,India,5419,Yield,689,"Chillies and peppers, dry",1976,1976,hg/ha,5367,Fc,Calculated data,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
2243,2220,QCL,Crops and livestock products,100,India,5510,Production,689,"Chillies and peppers, dry",1976,1976,tonnes,419400,,Official data,24.07,18.87,25.61,26.87,22.25,11.5,24.5,25.5,36.3,45.4,160.3,294.1,294,144.2,33,55,7.6,1131.6,36,107.3,892.7,95.6
